Vehicle_ID,Timestamp,Frame_Number,Ortho_X,Ortho_Y,Local_X,Local_Y,Latitude,Longitude,Vehicle_Length,Vehicle_Width,Vehicle_Class,Vehicle_Speed,Vehicle_Acceleration,Road_Section,Lane_Number,Visibility
28,2022-10-07 17:52:13.733,7,4856.8,4239.4,170146.74,532188.63,37.3885551,126.6628915,4.44,2.06,0,43.0,0.09,,,1
29,2022-10-07 17:52:13.733,7,7222.9,2006.8,170218.28,532255.65,37.3891613,126.6636966,4.82,2.2,0,44.9,0.16,1_1,3,1
30,2022-10-07 17:52:13.733,7,6063.8,2496.0,170183.3,532241.04,37.3890285,126.6633022,5.1,2.18,0,30.6,0.11,1_2,3,1
31,2022-10-07 17:52:13.733,7,7981.8,1374.2,170241.21,532274.64,37.3893331,126.6639548,5.0,2.21,0,0.9,0.1,,,1
32,2022-10-07 17:52:13.733,7,7532.6,1968.1,170227.61,532256.79,37.3891718,126.663802,4.81,2.16,0,0.9,0.11,1_1,5,1
33,2022-10-07 17:52:13.733,7,5579.6,3283.4,170168.62,532217.36,37.3888147,126.6631375,4.8,2.16,0,29.7,0.2,,,1
34,2022-10-07 17:52:13.733,7,4164.9,5976.1,170125.71,532136.37,37.3880836,126.6626561,5.29,2.28,0,18.7,0.43,3_4,4,1
35,2022-10-07 17:52:13.733,7,7204.9,651.3,170217.88,532296.5,37.3895293,126.6636905,5.02,2.2,0,12.5,0.2,,,1
36,2022-10-07 17:52:13.733,7,4318.4,4775.2,170130.46,532172.55,37.3884097,126.6627083,4.91,2.15,0,46.9,0.55,3_1,3,1
37,2022-10-07 17:52:13.733,7,6929.8,1726.9,170209.48,532264.12,37.3892373,126.6635969,4.95,2.22,0,21.9,0.33,1_2,1,1
38,2022-10-07 17:52:13.733,7,3430.8,6086.5,170103.57,532133.13,37.3880536,126.6624063,5.54,2.27,2,43.3,0.05,3_2,2,1
39,2022-10-07 17:52:13.733,7,2027.4,3852.6,170061.53,532200.59,37.3886602,126.6619288,4.28,1.95,0,28.7,0.04,,,1
40,2022-10-07 17:52:13.733,7,4490.8,5894.7,170135.53,532138.79,37.3881057,126.662767,5.18,2.29,0,15.5,0.16,3_4,6,1
41,2022-10-07 17:52:13.733,7,3349.5,5673.9,170101.17,532145.57,37.3881656,126.6623786,4.7,2.08,0,45.9,0.14,3_2,5,1
42,2022-10-07 17:52:13.733,7,6080.6,2307.4,170183.82,532246.72,37.3890797,126.6633079,5.02,2.21,0,23.5,-0.05,1_2,4,1
43,2022-10-07 17:52:13.733,7,6858.6,2666.7,170207.23,532235.81,37.3889821,126.6635726,4.92,2.16,0,0.6,0.06,1_1,4,1
44,2022-10-07 17:52:13.733,7,6383.5,1719.1,170193.01,532264.41,37.3892394,126.663411,5.29,2.29,0,25.0,0.03,1_2,5,1
45,2022-10-07 17:52:13.733,7,4513.8,5192.9,170136.3,532159.94,37.3882962,126.6627748,4.7,2.16,0,0.5,0.03,3_4,2,1
46,2022-10-07 17:52:13.733,7,3805.4,5600.7,170114.91,532147.72,37.3881855,126.6625338,4.7,2.12,0,45.2,-0.04,3_2,2,1
47,2022-10-07 17:52:13.733,7,4969.7,3172.4,170150.26,532220.77,37.3888448,126.6629299,,,0,0.5,0.02,,,1
48,2022-10-07 17:52:13.733,7,4180.2,6317.0,170126.13,532126.1,37.3879911,126.6626613,4.97,2.25,0,14.4,0.16,3_4,6,1
49,2022-10-07 17:52:13.733,7,4692.6,5872.6,170141.62,532139.44,37.3881117,126.6628356,4.87,2.12,0,39.1,0.04,,,1
50,2022-10-07 17:52:13.733,7,4707.2,3869.4,170142.27,532199.8,37.3886556,126.6628406,5.02,2.19,0,41.2,0.32,,,1
51,2022-10-07 17:52:13.733,7,7698.0,1734.3,170232.62,532263.82,37.3892353,126.6638583,4.69,2.18,0,0.9,0.07,1_1,5,1
52,2022-10-07 17:52:13.733,7,7433.4,743.0,170224.76,532293.71,37.3895044,126.6637682,4.3,1.95,0,25.5,0.04,,,1
53,2022-10-07 17:52:13.733,7,5408.0,4539.9,170163.32,532179.52,37.3884735,126.6630791,5.08,2.26,0,21.3,-0.26,,,1
54,2022-10-07 17:52:13.733,7,6452.5,2810.8,170194.98,532231.51,37.388943,126.6634345,4.98,2.31,0,54.4,0.4,1_1,2,1
55,2022-10-07 17:52:13.733,7,5898.0,3053.2,170178.24,532224.26,37.3888772,126.6632458,4.95,2.17,0,37.1,0.04,1_2,1,1
56,2022-10-07 17:52:13.733,7,4225.9,5562.7,170127.59,532148.82,37.3881958,126.6626768,4.33,2.04,0,0.7,0.05,3_4,2,1
57,2022-10-07 17:52:13.733,7,7289.1,1130.4,170220.37,532282.05,37.3893992,126.6637191,5.41,2.35,0,10.6,0.38,1_2,2,1
58,2022-10-07 17:52:13.733,7,3980.4,6050.8,170120.14,532134.14,37.3880633,126.6625933,4.81,2.2,0,21.6,0.24,3_4,3,1
59,2022-10-07 17:52:13.733,7,5732.5,4475.5,170173.1,532181.42,37.388491,126.6631895,4.97,2.23,0,16.6,-0.13,,,1
60,2022-10-07 17:52:13.733,7,6510.5,2262.6,170196.78,532248.02,37.3890918,126.6634542,5.24,2.26,0,28.8,-0.07,1_2,1,1
61,2022-10-07 17:52:13.733,7,5899.0,3922.1,170178.18,532198.08,37.3886413,126.6632461,5.06,2.32,0,5.3,-0.01,,,1
62,2022-10-07 17:52:13.733,7,3920.1,6290.4,170118.29,532126.93,37.3879983,126.6625728,5.33,2.28,0,14.3,0.42,3_4,4,1
63,2022-10-07 17:52:13.733,7,6390.9,3272.3,170193.07,532217.61,37.3888177,126.6634135,4.82,2.21,0,0.7,0.02,1_1,4,1
64,2022-10-07 17:52:13.733,7,5182.3,3988.1,170156.57,532196.17,37.3886233,126.6630023,5.07,2.27,0,38.5,0.1,,,1
65,2022-10-07 17:52:13.733,7,5903.0,2353.0,170178.47,532245.36,37.3890673,126.6632475,11.54,2.97,1,28.9,0.22,1_2,5,1
66,2022-10-07 17:52:13.733,7,5887.6,2908.4,170177.94,532228.63,37.3889165,126.6632423,5.31,2.31,0,30.1,0.28,1_2,2,1
67,2022-10-07 17:52:13.733,7,6701.1,2532.5,170202.5,532239.87,37.3890186,126.6635191,5.08,2.19,0,52.8,0.53,1_1,2,1
68,2022-10-07 17:52:13.733,7,6828.5,1351.5,170206.46,532275.44,37.3893392,126.6635624,4.99,2.17,0,21.2,0.18,1_2,4,1
69,2022-10-07 17:52:13.733,7,6349.9,3127.4,170191.85,532221.98,37.388857,126.6633995,3.97,1.95,0,42.5,0.3,1_1,3,1
70,2022-10-07 17:52:13.733,7,3416.6,5923.2,170103.16,532138.05,37.388098,126.6624015,4.92,2.19,0,49.6,0.08,3_2,3,1
71,2022-10-07 17:52:13.733,7,6492.8,2117.2,170196.27,532252.41,37.3891313,126.6634482,5.1,2.22,0,24.1,0.55,1_2,2,1
72,2022-10-07 17:52:13.733,7,7618.1,1672.5,170230.22,532265.68,37.3892521,126.6638311,4.91,2.21,0,0.8,0.1,1_1,4,1
73,2022-10-07 17:52:13.733,7,5151.2,3691.7,170155.67,532205.11,37.3887038,126.6629917,5.05,2.17,0,36.6,-0.59,,,1
74,2022-10-07 17:52:13.733,7,7003.2,2475.1,170211.61,532241.57,37.3890342,126.6636218,4.14,2.09,0,0.7,0.06,1_1,4,1
75,2022-10-07 17:52:13.733,7,5083.9,4947.7,170153.51,532167.26,37.3883628,126.6629688,5.13,2.24,0,19.6,0.19,3_4,5,1
76,2022-10-07 17:52:13.733,7,7176.1,2271.3,170216.84,532247.69,37.3890895,126.6636807,5.18,2.36,0,0.8,0.05,1_1,4,1
77,2022-10-07 17:52:13.733,7,6308.3,2178.3,170190.7,532250.58,37.3891147,126.6633854,5.02,2.25,0,29.7,-0.07,1_2,3,1
78,2022-10-07 17:52:13.733,7,3871.6,6011.6,170116.86,532135.34,37.388074,126.6625563,5.39,2.31,0,0.8,0.03,3_4,2,1
79,2022-10-07 17:52:13.733,7,4369.1,4305.5,170132.04,532186.69,37.3885372,126.6627256,4.98,2.19,0,46.6,0.34,3_1,5,1
80,2022-10-07 17:52:13.733,7,4338.6,5397.4,170131.0,532153.79,37.3882407,126.6627152,4.45,2.06,0,0.6,0.04,3_4,2,1
81,2022-10-07 17:52:13.733,7,3729.9,5148.2,170112.69,532161.37,37.3883084,126.6625081,4.49,2.08,0,46.5,-0.3,3_1,5,1
82,2022-10-07 17:52:13.733,7,6914.4,1398.1,170209.05,532274.03,37.3893266,126.6635916,4.11,1.89,0,22.2,0.01,1_2,3,1
83,2022-10-07 17:52:13.733,7,4263.2,5682.5,170128.7,532145.21,37.3881633,126.6626895,5.22,2.25,0,23.8,0.34,3_4,3,1
84,2022-10-07 17:52:13.733,7,7238.0,1819.3,170218.75,532261.3,37.3892122,126.6637018,5.07,2.33,0,70.2,0.59,1_1,2,1
85,2022-10-07 17:52:13.733,7,3999.3,5173.1,170120.8,532160.59,37.3883016,126.6625997,4.74,2.13,0,43.2,0.11,3_1,3,1
86,2022-10-07 17:52:13.733,7,6948.5,2921.1,170209.91,532228.13,37.3889131,126.6636032,4.59,2.12,0,13.3,0.59,1_1,6,1
87,2022-10-07 17:52:13.733,7,7316.1,2076.7,170221.08,532253.54,37.3891423,126.6637283,4.29,2.1,0,0.9,0.05,1_1,4,1
88,2022-10-07 17:52:13.733,7,4281.1,5996.0,170129.2,532135.76,37.3880782,126.6626956,5.21,2.35,0,22.8,0.41,3_4,5,1
89,2022-10-07 17:52:13.733,7,6003.4,4014.3,170181.31,532195.29,37.3886162,126.6632816,4.59,2.14,0,17.0,-0.05,,,1
90,2022-10-07 17:52:13.733,7,6119.8,3639.4,170184.86,532206.58,37.388718,126.6633213,5.07,2.28,0,4.7,-0.2,,,1
91,2022-10-07 17:52:13.733,7,3990.6,6358.0,170120.41,532124.89,37.3879799,126.6625968,5.32,2.29,0,17.4,0.27,3_4,5,1
92,2022-10-07 17:52:13.733,7,4722.5,5254.4,170142.58,532158.06,37.3882795,126.6628458,4.19,2.09,0,26.8,0.2,3_4,4,1
93,2022-10-07 17:52:13.733,7,5806.2,2656.0,170175.52,532236.24,37.388985,126.6632146,4.37,2.07,0,23.1,-0.0,1_2,4,1
94,2022-10-07 17:52:13.733,7,4716.9,5099.3,170142.43,532162.74,37.3883217,126.6628439,4.17,2.03,0,27.5,0.27,3_4,3,1
95,2022-10-07 17:52:13.733,7,6654.6,2397.7,170201.11,532243.94,37.3890552,126.6635032,4.92,2.2,0,48.9,0.19,1_1,1,1
96,2022-10-07 17:52:13.733,7,6345.6,3692.4,170191.66,532204.96,37.3887036,126.6633981,4.97,2.25,0,14.9,-0.43,,,1
97,2022-10-07 17:52:13.733,7,5295.7,4333.5,170159.96,532185.75,37.3885296,126.6630408,4.62,2.21,0,38.8,0.56,,,1
98,2022-10-07 17:52:13.733,7,7428.5,908.9,170224.59,532288.71,37.3894594,126.6637665,4.81,2.16,0,8.0,0.23,1_2,2,1
99,2022-10-07 17:52:13.733,7,4627.5,4359.2,170139.82,532185.05,37.3885226,126.6628135,4.89,2.22,0,45.5,0.3,,,1
100,2022-10-07 17:52:13.733,7,7084.3,1004.2,170214.21,532285.88,37.3894335,126.6636494,5.1,2.21,0,19.0,0.59,1_2,4,1
101,2022-10-07 17:52:13.733,7,7842.9,1564.6,170237.01,532268.91,37.3892814,126.6639076,4.38,2.08,0,0.9,0.08,,,1
102,2022-10-07 17:52:13.733,7,7746.2,1504.7,170234.1,532270.73,37.3892976,126.6638747,4.29,2.08,0,0.9,0.07,,,1
103,2022-10-07 17:52:13.733,7,5616.9,3419.2,170169.73,532213.27,37.3887778,126.6631501,4.19,2.0,0,38.3,0.13,,,1
104,2022-10-07 17:52:13.733,7,7109.1,2658.4,170214.78,532236.03,37.3889844,126.6636579,4.91,2.23,0,20.9,0.6,1_1,6,1
105,2022-10-07 17:52:13.733,7,5522.6,3195.9,170166.92,532220.01,37.3888384,126.6631181,5.12,2.24,0,38.0,0.2,,,1
106,2022-10-07 17:52:13.733,7,4745.7,4545.7,170143.36,532179.41,37.388472,126.6628537,4.45,2.07,0,41.5,0.13,,,1
107,2022-10-07 17:52:13.733,7,3723.0,6542.1,170112.33,532119.37,37.3879299,126.6625057,5.65,2.44,0,,,3_4,4,0
108,2022-10-07 17:52:13.733,7,4701.0,4091.3,170142.06,532193.11,37.3885953,126.6628385,17.46,3.34,2,24.6,0.14,,,1
109,2022-10-07 17:52:13.733,7,3792.1,2767.7,170114.82,532233.09,37.3889547,126.6625292,5.09,2.15,0,14.2,-0.39,2_2,1,1
110,2022-10-07 17:52:13.733,7,4069.2,5750.8,170122.84,532143.17,37.3881448,126.6626235,5.15,2.27,0,0.6,0.05,3_4,2,1
111,2022-10-07 17:52:13.733,7,7190.9,2421.5,170217.27,532243.16,37.3890487,126.6636857,5.36,2.2,2,0.8,0.08,1_1,5,1
112,2022-10-07 17:52:13.733,7,5602.1,2916.8,170169.34,532228.41,37.3889142,126.6631451,5.36,2.16,2,23.1,0.31,1_2,4,1
113,2022-10-07 17:52:13.733,7,5519.0,4729.7,170166.64,532173.79,37.388422,126.6631168,4.7,2.15,0,23.4,-0.37,,,1
114,2022-10-07 17:52:13.733,7,5567.2,4513.8,170168.12,532180.29,37.3884806,126.6631332,5.26,2.19,2,18.9,-0.12,,,1
115,2022-10-07 17:52:13.733,7,4083.4,3092.1,170123.56,532223.29,37.3888666,126.6626283,5.02,2.18,0,9.1,-0.35,2_2,2,1
116,2022-10-07 17:52:13.733,7,7855.6,1791.4,170237.37,532262.08,37.3892198,126.6639119,5.07,2.25,0,31.3,-0.17,1_1,7,1
117,2022-10-07 17:52:13.733,7,3298.9,5540.7,170099.66,532149.59,37.3882018,126.6623614,4.74,2.05,0,0.8,0.02,,,1
118,2022-10-07 17:52:13.733,7,7417.3,565.8,170224.29,532299.05,37.3895525,126.6637627,5.28,2.26,0,,,,,0
119,2022-10-07 17:52:13.733,7,2618.8,3083.8,170079.43,532223.69,37.3888689,126.66213,3.77,1.82,0,24.5,-0.29,,,1
120,2022-10-07 17:52:13.733,7,4482.7,4888.6,170135.4,532169.11,37.3883789,126.6627642,4.93,2.22,0,41.9,0.07,3_1,1,1
121,2022-10-07 17:52:13.733,7,4016.1,3166.9,170121.52,532221.04,37.3888463,126.6626054,4.97,2.12,0,0.6,0.02,2_2,3,1
122,2022-10-07 17:52:13.733,7,4072.7,5430.7,170122.99,532152.82,37.3882317,126.6626247,5.64,2.32,0,44.5,-0.1,3_1,1,1
123,2022-10-07 17:52:13.733,7,6965.6,2704.5,170210.45,532234.66,37.3889719,126.663609,4.22,1.98,0,1.0,0.01,1_1,5,1
124,2022-10-07 17:52:13.733,7,5367.7,-795.9,170162.68,532340.31,37.3899223,126.6630653,,,0,,,,,0
125,2022-10-07 17:52:13.733,7,4730.9,4927.6,170142.87,532167.91,37.3883683,126.6628487,13.02,3.0,1,1.5,0.07,3_4,2,1
126,2022-10-07 17:52:13.733,7,3636.9,6505.7,170109.74,532120.47,37.3879398,126.6624764,5.19,2.31,0,,,3_4,3,0
127,2022-10-07 17:52:13.733,7,7494.2,2225.8,170226.43,532249.02,37.3891018,126.6637889,4.19,2.08,0,36.6,0.19,1_1,6,1
128,2022-10-07 17:52:13.733,7,5032.8,4844.2,170151.98,532170.39,37.3883909,126.6629514,5.2,2.34,0,32.6,-0.07,3_4,4,1
129,2022-10-07 17:52:13.733,7,5167.7,5291.0,170156.0,532156.91,37.3882696,126.6629973,5.27,2.2,2,37.7,0.22,,,1
130,2022-10-07 17:52:13.733,7,4208.3,3079.7,170127.32,532223.65,37.38887,126.6626709,4.37,1.97,0,1.4,-0.07,2_2,1,1
131,2022-10-07 17:52:13.733,7,5188.3,2961.9,170156.87,532227.09,37.388902,126.6630043,5.25,2.23,2,8.8,-0.96,,,1
132,2022-10-07 17:52:13.733,7,7116.8,1120.9,170215.17,532282.36,37.3894018,126.6636605,2.76,1.14,3,25.8,0.1,1_2,3,1
134,2022-10-07 17:52:13.733,7,8129.8,1118.0,170245.7,532282.34,37.3894026,126.6640052,,,1,,,,,0
135,2022-10-07 17:52:13.733,7,7623.9,649.7,170230.51,532296.51,37.3895298,126.6638331,5.48,2.38,0,,,,,0
1,2022-10-07 17:52:13.767,8,6616.0,1431.5,170200.05,532273.06,37.3893175,126.6634901,5.19,2.21,0,24.3,0.4,1_2,5,1
2,2022-10-07 17:52:13.767,8,5161.6,3290.5,170156.03,532217.19,37.3888128,126.6629952,4.97,2.16,0,31.5,0.48,,,1
3,2022-10-07 17:52:13.767,8,5914.2,4253.5,170178.6,532188.09,37.3885513,126.6632513,5.18,2.28,0,15.4,-0.12,,,1
4,2022-10-07 17:52:13.767,8,6503.6,3353.9,170196.46,532215.14,37.3887956,126.6634518,4.95,2.24,0,11.9,-0.12,1_1,5,1
5,2022-10-07 17:52:13.767,8,6546.4,3080.7,170197.78,532223.37,37.3888697,126.6634664,4.97,2.26,0,0.7,0.04,1_1,4,1
7,2022-10-07 17:52:13.767,8,5795.0,3867.4,170175.05,532199.74,37.3886561,126.6632108,5.26,2.29,0,38.3,0.3,,,1
8,2022-10-07 17:52:13.767,8,6191.7,2502.2,170187.15,532240.84,37.3890268,126.6633457,5.08,2.2,0,27.4,0.07,1_2,2,1
9,2022-10-07 17:52:13.767,8,5567.5,3907.4,170168.19,532198.56,37.3886453,126.6631333,5.59,2.51,2,38.7,0.34,,,1
10,2022-10-07 17:52:13.767,8,6189.0,3729.4,170186.94,532203.86,37.3886936,126.6633448,5.02,2.23,0,12.2,-0.16,,,1
11,2022-10-07 17:52:13.767,8,5118.7,3554.8,170154.71,532209.23,37.388741,126.6629806,5.16,2.26,0,22.7,-0.01,,,1
12,2022-10-07 17:52:13.767,8,6773.5,1764.3,170204.76,532263.01,37.3892271,126.6635437,4.78,2.18,0,17.1,0.47,1_2,2,1
13,2022-10-07 17:52:13.767,8,7474.1,1875.4,170225.86,532259.59,37.389197,126.6637821,5.06,2.28,0,0.8,0.06,1_1,4,1
14,2022-10-07 17:52:13.767,8,7623.0,828.3,170230.46,532291.12,37.3894813,126.6638327,5.36,2.31,0,6.0,0.49,,,1
15,2022-10-07 17:52:13.767,8,6712.5,2866.7,170202.8,532229.8,37.3889278,126.6635229,4.56,2.18,0,0.6,0.04,1_1,4,1
16,2022-10-07 17:52:13.767,8,5666.9,4228.7,170171.15,532188.87,37.388558,126.6631672,4.65,2.15,0,11.9,-0.28,,,1
17,2022-10-07 17:52:13.767,8,4734.4,5590.7,170142.91,532147.93,37.3881883,126.6628499,5.28,2.32,0,18.3,-0.22,3_4,6,1
18,2022-10-07 17:52:13.767,8,6846.8,1135.5,170207.04,532281.95,37.3893978,126.6635686,5.17,2.21,0,18.2,0.49,1_2,5,1
19,2022-10-07 17:52:13.767,8,6610.6,1710.8,170199.86,532264.64,37.3892417,126.6634882,5.23,2.23,0,23.3,0.14,1_2,3,1
20,2022-10-07 17:52:13.767,8,7370.5,2172.5,170222.71,532250.65,37.3891163,126.6637468,5.11,2.24,0,0.7,0.05,1_1,5,1
21,2022-10-07 17:52:13.767,8,7871.6,1339.6,170237.89,532275.69,37.3893424,126.6639173,4.83,2.16,0,0.8,0.08,,,1
22,2022-10-07 17:52:13.767,8,6704.3,3224.0,170202.52,532219.03,37.3888308,126.6635201,4.85,2.21,0,14.5,0.04,1_1,6,1
23,2022-10-07 17:52:13.767,8,4636.8,4512.1,170140.08,532180.44,37.3884811,126.6628166,5.37,2.29,0,41.9,0.28,3_1,2,1
24,2022-10-07 17:52:13.767,8,5549.3,2793.7,170167.76,532232.12,37.3889476,126.6631271,4.87,2.18,0,28.8,-0.18,1_2,5,1
25,2022-10-07 17:52:13.767,8,4950.7,5303.3,170149.46,532156.56,37.3882663,126.6629235,4.73,2.15,0,21.7,0.06,3_4,6,1
26,2022-10-07 17:52:13.767,8,7325.3,2593.7,170221.3,532237.96,37.3890019,126.6637315,5.07,2.25,0,29.9,0.3,1_1,7,1
27,2022-10-07 17:52:13.767,8,8033.3,1142.6,170242.79,532281.61,37.3893959,126.6639724,5.35,2.29,0,1.0,0.08,,,1
28,2022-10-07 17:52:13.767,8,4848.2,4250.3,170146.48,532188.31,37.3885522,126.6628886,4.44,2.06,0,43.0,0.09,,,1
29,2022-10-07 17:52:13.767,8,7230.8,1996.0,170218.52,532255.98,37.3891642,126.6636993,4.82,2.2,0,45.0,0.16,1_1,3,1
30,2022-10-07 17:52:13.767,8,6058.1,2503.7,170183.12,532240.81,37.3890264,126.6633003,5.1,2.18,0,30.6,0.13,1_2,3,1
31,2022-10-07 17:52:13.767,8,7981.6,1374.5,170241.2,532274.63,37.389333,126.6639547,5.0,2.21,0,0.9,0.09,,,1
32,2022-10-07 17:52:13.767,8,7532.5,1968.4,170227.61,532256.78,37.3891717,126.6638019,4.81,2.16,0,0.9,0.1,1_1,5,1
33,2022-10-07 17:52:13.767,8,5574.0,3291.0,170168.46,532217.13,37.3888126,126.6631356,4.8,2.16,0,29.8,0.23,,,1
34,2022-10-07 17:52:13.767,8,4168.0,5972.4,170125.8,532136.49,37.3880846,126.6626571,5.29,2.28,0,18.7,0.51,3_4,4,1
35,2022-10-07 17:52:13.767,8,7202.3,654.8,170217.8,532296.4,37.3895284,126.6636896,5.02,2.2,0,12.5,0.25,,,1
36,2022-10-07 17:52:13.767,8,4309.4,4786.2,170130.19,532172.21,37.3884067,126.6627053,4.91,2.15,0,47.0,0.63,3_1,3,1
37,2022-10-07 17:52:13.767,8,6925.6,1732.2,170209.35,532263.96,37.3892358,126.6635954,4.95,2.22,0,22.0,0.39,1_2,1,1
38,2022-10-07 17:52:13.767,8,3422.8,6097.0,170103.33,532132.81,37.3880508,126.6624036,5.54,2.27,2,43.3,0.07,3_2,2,1
39,2022-10-07 17:52:13.767,8,2032.5,3846.0,170061.68,532200.79,37.3886619,126.6619305,4.28,1.95,0,28.7,0.07,,,1
40,2022-10-07 17:52:13.767,8,4493.4,5891.3,170135.61,532138.89,37.3881066,126.6627678,5.18,2.29,0,15.5,0.18,3_4,6,1
41,2022-10-07 17:52:13.767,8,3340.4,5685.7,170100.89,532145.21,37.3881624,126.6623755,4.7,2.08,0,45.9,0.16,3_2,5,1
42,2022-10-07 17:52:13.767,8,6076.2,2313.1,170183.69,532246.55,37.3890781,126.6633064,5.02,2.21,0,23.5,-0.04,1_2,4,1
43,2022-10-07 17:52:13.767,8,6858.5,2666.8,170207.23,532235.81,37.3889821,126.6635726,4.92,2.16,0,0.6,0.05,1_1,4,1
44,2022-10-07 17:52:13.767,8,6378.3,1725.3,170192.86,532264.23,37.3892377,126.6634092,5.29,2.29,0,25.0,0.05,1_2,5,1
45,2022-10-07 17:52:13.767,8,4513.6,5193.0,170136.3,532159.93,37.3882962,126.6627747,4.7,2.16,0,0.6,0.03,3_4,2,1
46,2022-10-07 17:52:13.767,8,3796.3,5612.1,170114.64,532147.38,37.3881824,126.6625307,4.7,2.12,0,45.2,-0.06,3_2,2,1
47,2022-10-07 17:52:13.767,8,4969.5,3172.5,170150.25,532220.77,37.3888448,126.6629299,,,0,0.5,0.02,,,1
48,2022-10-07 17:52:13.767,8,4182.9,6313.6,170126.21,532126.2,37.387992,126.6626622,4.97,2.25,0,14.5,0.2,3_4,6,1
49,2022-10-07 17:52:13.767,8,4699.1,5864.6,170141.81,532139.68,37.3881139,126.6628379,4.87,2.12,0,39.1,0.08,,,1
50,2022-10-07 17:52:13.767,8,4699.5,3879.7,170142.04,532199.49,37.3886528,126.662838,5.02,2.19,0,41.2,0.37,,,1
51,2022-10-07 17:52:13.767,8,7697.7,1734.7,170232.61,532263.8,37.3892352,126.6638582,4.69,2.18,0,0.9,0.05,1_1,5,1
52,2022-10-07 17:52:13.767,8,7428.7,749.5,170224.61,532293.52,37.3895027,126.6637666,4.3,1.95,0,25.5,0.07,,,1
53,2022-10-07 17:52:13.767,8,5412.5,4534.1,170163.45,532179.69,37.3884751,126.6630806,5.08,2.26,0,21.3,-0.31,,,1
54,2022-10-07 17:52:13.767,8,6462.8,2797.0,170195.29,532231.92,37.3889467,126.663438,4.98,2.31,0,54.5,0.44,1_1,2,1
55,2022-10-07 17:52:13.767,8,5890.3,3063.3,170178.01,532223.96,37.3888744,126.6632432,4.95,2.17,0,37.2,0.04,1_2,1,1
56,2022-10-07 17:52:13.767,8,4225.5,5563.0,170127.58,532148.81,37.3881957,126.6626767,4.33,2.04,0,0.7,0.05,3_4,2,1
57,2022-10-07 17:52:13.767,8,7287.4,1133.8,170220.31,532281.95,37.3893983,126.6637185,5.41,2.35,0,10.6,0.46,1_2,2,1
58,2022-10-07 17:52:13.767,8,3984.3,6045.8,170120.26,532134.29,37.3880647,126.6625946,4.81,2.2,0,21.6,0.28,3_4,3,1
59,2022-10-07 17:52:13.767,8,5735.6,4471.4,170173.2,532181.55,37.3884921,126.6631905,4.97,2.23,0,16.6,-0.15,,,1
60,2022-10-07 17:52:13.767,8,6503.6,2271.2,170196.57,532247.76,37.3890895,126.6634519,5.24,2.26,0,28.8,-0.08,1_2,1,1
61,2022-10-07 17:52:13.767,8,5900.0,3921.1,170178.21,532198.11,37.3886415,126.6632465,5.06,2.32,0,5.3,-0.01,,,1
62,2022-10-07 17:52:13.767,8,3922.2,6287.4,170118.36,532127.02,37.3879991,126.6625735,5.33,2.28,0,14.4,0.49,3_4,4,1
63,2022-10-07 17:52:13.767,8,6390.7,3272.5,170193.06,532217.6,37.3888176,126.6634134,4.82,2.21,0,0.7,0.01,1_1,4,1
64,2022-10-07 17:52:13.767,8,5174.7,3998.1,170156.34,532195.87,37.3886206,126.6629997,5.07,2.27,0,38.5,0.11,,,1
65,2022-10-07 17:52:13.767,8,5897.5,2360.1,170178.3,532245.15,37.3890654,126.6632456,11.54,2.97,1,29.0,0.27,1_2,5,1
66,2022-10-07 17:52:13.767,8,5882.1,2915.3,170177.78,532228.42,37.3889146,126.6632404,5.31,2.31,0,30.1,0.32,1_2,2,1
67,2022-10-07 17:52:13.767,8,6710.8,2520.4,170202.79,532240.23,37.3890218,126.6635224,5.08,2.19,0,52.8,0.59,1_1,2,1
68,2022-10-07 17:52:13.767,8,6824.5,1356.8,170206.34,532275.28,37.3893378,126.663561,4.99,2.17,0,21.3,0.23,1_2,4,1
69,2022-10-07 17:52:13.767,8,6357.5,3116.9,170192.08,532222.3,37.3888599,126.6634022,3.97,1.95,0,42.6,0.34,1_1,3,1
70,2022-10-07 17:52:13.767,8,3407.4,5935.3,170102.88,532137.68,37.3880947,126.6623983,4.92,2.19,0,49.6,0.08,3_2,3,1
71,2022-10-07 17:52:13.767,8,6488.1,2123.1,170196.12,532252.23,37.3891297,126.6634466,5.1,2.22,0,24.2,0.65,1_2,2,1
72,2022-10-07 17:52:13.767,8,7617.8,1672.8,170230.21,532265.68,37.389252,126.663831,4.91,2.21,0,0.8,0.09,1_1,4,1
73,2022-10-07 17:52:13.767,8,5143.8,3700.9,170155.45,532204.83,37.3887013,126.6629892,5.05,2.17,0,36.5,-0.67,,,1
74,2022-10-07 17:52:13.767,8,7002.9,2475.2,170211.6,532241.56,37.3890341,126.6636218,4.14,2.09,0,0.7,0.05,1_1,4,1
75,2022-10-07 17:52:13.767,8,5089.9,4939.7,170153.69,532167.5,37.388365,126.6629708,5.13,2.24,0,19.7,0.2,3_4,5,1
76,2022-10-07 17:52:13.767,8,7175.9,2271.6,170216.83,532247.68,37.3890894,126.6636806,5.18,2.36,0,0.8,0.04,1_1,4,1
77,2022-10-07 17:52:13.767,8,6302.4,2186.0,170190.52,532250.35,37.3891126,126.6633834,5.02,2.25,0,29.7,-0.08,1_2,3,1
78,2022-10-07 17:52:13.767,8,3871.4,6011.6,170116.86,532135.34,37.388074,126.6625562,5.39,2.31,0,0.8,0.03,3_4,2,1
